TripID,DepartureLocation,Destination,DepartureTime,Status,DriverID,VehicleID
12770,Bat Yam,Nazareth,2024-10-13 10:30:00,false,106,364
12771,Jerusalem,Safed,2024-10-13 11:00:00,false,53,363
12772,Tel Aviv,Nazareth,2024-10-13 11:30:00,false,296,25
12773,Herzliya,Tel Aviv,2024-10-13 12:00:00,false,175,520
12774,Ashdod,Haifa,2024-10-13 12:30:00,true,480,294
12775,Ashkelon,Haifa,2024-10-13 13:00:00,false,150,219
12776,Jerusalem,Beer Sheva,2024-10-13 13:30:00,false,26,221
12777,Herzliya,Tel Aviv,2024-10-13 14:00:00,true,347,217
12778,Netanya,Holon,2024-10-13 14:30:00,false,161,261
12779,Ashkelon,Holon,2024-10-13 15:00:00,false,263,282
12780,Tiberias,Raanana,2024-10-13 15:30:00,false,499,344
12781,Haifa,Holon,2024-10-13 16:00:00,false,40,376
12782,Holon,Tiberias,2024-10-13 16:30:00,true,253,41
12783,Netanya,Tel Aviv,2024-10-13 17:00:00,false,57,229
12784,Tel Aviv,Safed,2024-10-13 17:30:00,true,1,407
12785,Eilat,Bat Yam,2024-10-13 18:00:00,true,344,183
12786,Nazareth,Bat Yam,2024-10-13 18:30:00,false,138,47
12787,Nazareth,Eilat,2024-10-13 19:00:00,false,197,75
12788,Holon,Jerusalem,2024-10-13 19:30:00,false,96,310
12789,Ashdod,Beer Sheva,2024-10-13 20:00:00,false,246,288
12790,Eilat,Beer Sheva,2024-10-13 20:30:00,true,268,119
12791,Holon,Raanana,2024-10-13 21:00:00,true,16,284
12792,Bat Yam,Eilat,2024-10-13 21:30:00,true,79,501
12793,Tiberias,Ashkelon,2024-10-13 22:00:00,true,266,338
12794,Raanana,Beer Sheva,2024-10-13 22:30:00,false,444,331
12795,Herzliya,Beer Sheva,2024-10-13 23:00:00,true,384,104
12796,Bat Yam,Jerusalem,2024-10-13 23:30:00,false,339,518
12797,Safed,Eilat,2024-10-14 00:00:00,false,15,249
12798,Ashkelon,Jerusalem,2024-10-14 00:30:00,true,446,348
12799,Nazareth,Haifa,2024-10-14 01:00:00,false,404,264
12800,Herzliya,Nazareth,2024-10-14 01:30:00,false,221,53
12801,Safed,Nazareth,2024-10-14 02:00:00,true,439,83
12802,Ashkelon,Ashdod,2024-10-14 02:30:00,true,459,145
12803,Ashkelon,Jerusalem,2024-10-14 03:00:00,true,447,250
12804,Nazareth,Netanya,2024-10-14 03:30:00,false,273,428
12805,Ashdod,Raanana,2024-10-14 04:00:00,true,382,304
12806,Bat Yam,Jerusalem,2024-10-14 04:30:00,true,313,264
12807,Eilat,Haifa,2024-10-14 05:00:00,false,77,449
12808,Holon,Herzliya,2024-10-14 05:30:00,false,16,99
12809,Bat Yam,Haifa,2024-10-14 06:00:00,false,52,379
12810,Ashkelon,Nazareth,2024-10-14 06:30:00,true,384,503
12811,Herzliya,Beer Sheva,2024-10-14 07:00:00,false,318,185
12812,Netanya,Raanana,2024-10-14 07:30:00,false,64,40
12813,Eilat,Bat Yam,2024-10-14 08:00:00,false,5,143
12814,Nazareth,Haifa,2024-10-14 08:30:00,false,494,35
12815,Bat Yam,Herzliya,2024-10-14 09:00:00,false,232,369
12816,Bat Yam,Safed,2024-10-14 09:30:00,false,357,317
12817,Ashkelon,Raanana,2024-10-14 10:00:00,true,9,508
12818,Herzliya,Raanana,2024-10-14 10:30:00,false,165,313
12819,Ashdod,Jerusalem,2024-10-14 11:00:00,true,145,88
12820,Holon,Tiberias,2024-10-14 11:30:00,true,32,60
12821,Jerusalem,Eilat,2024-10-14 12:00:00,true,219,310
12822,Tiberias,Jerusalem,2024-10-14 12:30:00,false,306,463
12823,Herzliya,Ashdod,2024-10-14 13:00:00,true,315,273
12824,Beer Sheva,Haifa,2024-10-14 13:30:00,true,127,351
12825,Safed,Jerusalem,2024-10-14 14:00:00,true,371,294
12826,Holon,Herzliya,2024-10-14 14:30:00,true,30,150
12827,Ashkelon,Jerusalem,2024-10-14 15:00:00,true,321,122
12828,Haifa,Beer Sheva,2024-10-14 15:30:00,true,195,411
12829,Haifa,Nazareth,2024-10-14 16:00:00,true,205,310
12830,Bat Yam,Haifa,2024-10-14 16:30:00,false,248,176
12831,Nazareth,Tel Aviv,2024-10-14 17:00:00,false,512,75
12832,Tiberias,Nazareth,2024-10-14 17:30:00,false,204,378
12833,Safed,Haifa,2024-10-14 18:00:00,true,107,214
12834,Holon,Ashkelon,2024-10-14 18:30:00,false,279,167
12835,Tel Aviv,Safed,2024-10-14 19:00:00,true,17,339
12836,Tel Aviv,Beer Sheva,2024-10-14 19:30:00,false,272,59
12837,Herzliya,Bat Yam,2024-10-14 20:00:00,false,174,304
12838,Nazareth,Ashkelon,2024-10-14 20:30:00,true,335,303
12839,Ashkelon,Nazareth,2024-10-14 21:00:00,false,340,86
12840,Tiberias,Holon,2024-10-14 21:30:00,true,266,366
12841,Eilat,Ashdod,2024-10-14 22:00:00,false,16,416
12842,Eilat,Netanya,2024-10-14 22:30:00,true,420,202
12843,Raanana,Eilat,2024-10-14 23:00:00,true,181,417
12844,Eilat,Tiberias,2024-10-14 23:30:00,false,504,150
12845,Eilat,Tiberias,2024-10-15 00:00:00,false,369,224
12846,Ashdod,Jerusalem,2024-10-15 00:30:00,true,493,327
12847,Nazareth,Safed,2024-10-15 01:00:00,true,405,266
12848,Eilat,Bat Yam,2024-10-15 01:30:00,false,400,112
12849,Herzliya,Ashkelon,2024-10-15 02:00:00,true,361,288
12850,Beer Sheva,Ashdod,2024-10-15 02:30:00,false,180,170
12851,Eilat,Tiberias,2024-10-15 03:00:00,false,384,459
12852,Tiberias,Ashdod,2024-10-15 03:30:00,false,471,502
12853,Jerusalem,Safed,2024-10-15 04:00:00,true,428,140
12854,Eilat,Ashkelon,2024-10-15 04:30:00,true,185,341
12855,Bat Yam,Haifa,2024-10-15 05:00:00,true,439,225
12856,Holon,Netanya,2024-10-15 05:30:00,true,499,318
12857,Safed,Bat Yam,2024-10-15 06:00:00,false,14,178
12858,Nazareth,Beer Sheva,2024-10-15 06:30:00,false,324,54
12859,Haifa,Holon,2024-10-15 07:00:00,true,181,470
12860,Herzliya,Raanana,2024-10-15 07:30:00,true,47,507
12861,Ashkelon,Tel Aviv,2024-10-15 08:00:00,true,154,382
12862,Herzliya,Bat Yam,2024-10-15 08:30:00,true,213,169
12863,Ashkelon,Tiberias,2024-10-15 09:00:00,false,238,488
12864,Haifa,Bat Yam,2024-10-15 09:30:00,true,461,370
12865,Jerusalem,Ashkelon,2024-10-15 10:00:00,true,356,399
12866,Bat Yam,Raanana,2024-10-15 10:30:00,true,28,482
12867,Haifa,Raanana,2024-10-15 11:00:00,false,221,280
12868,Ashdod,Safed,2024-10-15 11:30:00,true,145,349
12869,Tiberias,Ashkelon,2024-10-15 12:00:00,true,135,32
12870,Netanya,Raanana,2024-10-15 12:30:00,false,407,392
12871,Tel Aviv,Safed,2024-10-15 13:00:00,false,480,229
12872,Ashdod,Netanya,2024-10-15 13:30:00,false,17,355
12873,Eilat,Raanana,2024-10-15 14:00:00,false,420,99
12874,Ashdod,Holon,2024-10-15 14:30:00,false,193,171
12875,Holon,Netanya,2024-10-15 15:00:00,false,36,445
12876,Haifa,Holon,2024-10-15 15:30:00,false,489,381
12877,Bat Yam,Beer Sheva,2024-10-15 16:00:00,false,61,462
12878,Nazareth,Jerusalem,2024-10-15 16:30:00,false,239,85
12879,Tel Aviv,Nazareth,2024-10-15 17:00:00,false,452,287
12880,Tel Aviv,Netanya,2024-10-15 17:30:00,true,155,371
12881,Safed,Holon,2024-10-15 18:00:00,true,85,27
12882,Nazareth,Beer Sheva,2024-10-15 18:30:00,false,492,375
12883,Tel Aviv,Bat Yam,2024-10-15 19:00:00,false,423,179
12884,Ashkelon,Netanya,2024-10-15 19:30:00,true,327,403
12885,Safed,Tel Aviv,2024-10-15 20:00:00,false,410,257
12886,Haifa,Herzliya,2024-10-15 20:30:00,true,220,81
12887,Eilat,Jerusalem,2024-10-15 21:00:00,true,255,360
12888,Nazareth,Ashdod,2024-10-15 21:30:00,true,215,57
12889,Haifa,Beer Sheva,2024-10-15 22:00:00,false,317,111
12890,Raanana,Tel Aviv,2024-10-15 22:30:00,false,511,346
12891,Haifa,Tiberias,2024-10-15 23:00:00,false,369,492
12892,Raanana,Safed,2024-10-15 23:30:00,false,306,220
12893,Herzliya,Ashkelon,2024-10-16 00:00:00,true,368,274
12894,Tel Aviv,Beer Sheva,2024-10-16 00:30:00,true,123,43
12895,Netanya,Jerusalem,2024-10-16 01:00:00,false,490,87
12896,Ashdod,Jerusalem,2024-10-16 01:30:00,false,402,274
12897,Jerusalem,Haifa,2024-10-16 02:00:00,true,492,170
12898,Ashkelon,Tiberias,2024-10-16 02:30:00,false,41,379
12899,Netanya,Haifa,2024-10-16 03:00:00,true,159,160
12900,Bat Yam,Netanya,2024-10-16 03:30:00,false,375,112
12901,Ashdod,Herzliya,2024-10-16 04:00:00,true,30,106
12902,Safed,Nazareth,2024-10-16 04:30:00,false,490,277
12903,Tiberias,Haifa,2024-10-16 05:00:00,false,291,338
12904,Ashkelon,Ashdod,2024-10-16 05:30:00,true,400,48
12905,Beer Sheva,Holon,2024-10-16 06:00:00,true,220,10
12906,Tiberias,Tel Aviv,2024-10-16 06:30:00,true,286,365
12907,Holon,Haifa,2024-10-16 07:00:00,false,465,108
12908,Tiberias,Eilat,2024-10-16 07:30:00,false,14,512
12909,Ashdod,Netanya,2024-10-16 08:00:00,true,87,388
12910,Holon,Ashkelon,2024-10-16 08:30:00,true,136,349
12911,Ashdod,Tiberias,2024-10-16 09:00:00,true,299,179
12912,Jerusalem,Beer Sheva,2024-10-16 09:30:00,true,313,147
12913,Safed,Beer Sheva,2024-10-16 10:00:00,true,90,223
12914,Safed,Jerusalem,2024-10-16 10:30:00,true,331,128
12915,Nazareth,Ashkelon,2024-10-16 11:00:00,true,186,139
12916,Haifa,Raanana,2024-10-16 11:30:00,true,98,191
12917,Tiberias,Jerusalem,2024-10-16 12:00:00,true,388,189
12918,Tel Aviv,Bat Yam,2024-10-16 12:30:00,true,430,445
12919,Ashkelon,Ashdod,2024-10-16 13:00:00,true,352,50
12920,Ashdod,Tiberias,2024-10-16 13:30:00,true,311,345
12921,Jerusalem,Ashkelon,2024-10-16 14:00:00,false,445,213
12922,Herzliya,Tiberias,2024-10-16 14:30:00,false,401,258
12923,Eilat,Bat Yam,2024-10-16 15:00:00,true,436,492
12924,Ashdod,Nazareth,2024-10-16 15:30:00,true,322,198
12925,Netanya,Nazareth,2024-10-16 16:00:00,false,350,244
12926,Eilat,Holon,2024-10-16 16:30:00,false,270,158
12927,Haifa,Tel Aviv,2024-10-16 17:00:00,false,473,193
12928,Nazareth,Tel Aviv,2024-10-16 17:30:00,false,520,147
12929,Safed,Haifa,2024-10-16 18:00:00,false,191,435
12930,Tel Aviv,Tiberias,2024-10-16 18:30:00,false,56,139
12931,Netanya,Haifa,2024-10-16 19:00:00,true,115,95
12932,Nazareth,Tiberias,2024-10-16 19:30:00,true,359,27
12933,Safed,Haifa,2024-10-16 20:00:00,false,402,170
12934,Safed,Raanana,2024-10-16 20:30:00,false,340,422
12935,Ashdod,Nazareth,2024-10-16 21:00:00,false,493,249
12936,Tiberias,Beer Sheva,2024-10-16 21:30:00,true,356,175
12937,Tiberias,Bat Yam,2024-10-16 22:00:00,true,341,241
12938,Ashkelon,Eilat,2024-10-16 22:30:00,false,268,428
12939,Netanya,Herzliya,2024-10-16 23:00:00,false,192,421
12940,Herzliya,Tel Aviv,2024-10-16 23:30:00,true,132,331
12941,Tel Aviv,Netanya,2024-10-17 00:00:00,true,30,56
12942,Haifa,Ashdod,2024-10-17 00:30:00,true,242,265
12943,Bat Yam,Tel Aviv,2024-10-17 01:00:00,false,109,33
12944,Holon,Haifa,2024-10-17 01:30:00,false,94,324
12945,Jerusalem,Ashkelon,2024-10-17 02:00:00,false,235,239
12946,Nazareth,Haifa,2024-10-17 02:30:00,false,472,6
12947,Netanya,Herzliya,2024-10-17 03:00:00,true,296,305
12948,Jerusalem,Beer Sheva,2024-10-17 03:30:00,false,38,100
12949,Tiberias,Jerusalem,2024-10-17 04:00:00,false,323,37
12950,Ashdod,Holon,2024-10-17 04:30:00,false,270,402
12951,Raanana,Herzliya,2024-10-17 05:00:00,true,320,198
12952,Safed,Tiberias,2024-10-17 05:30:00,false,215,94
12953,Bat Yam,Tel Aviv,2024-10-17 06:00:00,true,175,21
12954,Ashdod,Tiberias,2024-10-17 06:30:00,false,175,287
12955,Raanana,Herzliya,2024-10-17 07:00:00,true,156,270
12956,Tel Aviv,Raanana,2024-10-17 07:30:00,true,163,257
12957,Tel Aviv,Herzliya,2024-10-17 08:00:00,true,509,422
12958,Beer Sheva,Ashkelon,2024-10-17 08:30:00,true,359,400
12959,Tiberias,Nazareth,2024-10-17 09:00:00,true,186,376
12960,Herzliya,Ashdod,2024-10-17 09:30:00,true,12,499
12961,Safed,Ashdod,2024-10-17 10:00:00,true,453,74
12962,Safed,Jerusalem,2024-10-17 10:30:00,true,65,113
12963,Herzliya,Safed,2024-10-17 11:00:00,false,159,503
12964,Tel Aviv,Raanana,2024-10-17 11:30:00,true,237,452
12965,Tel Aviv,Jerusalem,2024-10-17 12:00:00,false,141,383
12966,Tiberias,Jerusalem,2024-10-17 12:30:00,false,45,142
12967,Raanana,Haifa,2024-10-17 13:00:00,true,457,270
12968,Safed,Haifa,2024-10-17 13:30:00,false,240,280
12969,Safed,Jerusalem,2024-10-17 14:00:00,false,336,143
12970,Ashdod,Netanya,2024-10-17 14:30:00,false,305,409
12971,Ashdod,Herzliya,2024-10-17 15:00:00,true,30,386
12972,Raanana,Tiberias,2024-10-17 15:30:00,false,203,98
12973,Tiberias,Herzliya,2024-10-17 16:00:00,false,82,335
12974,Ashdod,Tiberias,2024-10-17 16:30:00,false,210,97
12975,Jerusalem,Ashdod,2024-10-17 17:00:00,false,58,302
12976,Ashdod,Tiberias,2024-10-17 17:30:00,false,371,434
12977,Ashkelon,Herzliya,2024-10-17 18:00:00,true,202,84
12978,Netanya,Beer Sheva,2024-10-17 18:30:00,false,330,129
12979,Beer Sheva,Raanana,2024-10-17 19:00:00,false,425,333
12980,Eilat,Holon,2024-10-17 19:30:00,false,56,229
12981,Ashkelon,Nazareth,2024-10-17 20:00:00,false,516,53
12982,Beer Sheva,Netanya,2024-10-17 20:30:00,true,41,158
12983,Ashkelon,Haifa,2024-10-17 21:00:00,true,438,342
12984,Raanana,Nazareth,2024-10-17 21:30:00,false,199,252
12985,Herzliya,Bat Yam,2024-10-17 22:00:00,false,474,300
12986,Eilat,Tiberias,2024-10-17 22:30:00,false,84,295
12987,Haifa,Raanana,2024-10-17 23:00:00,true,8,99
12988,Nazareth,Raanana,2024-10-17 23:30:00,true,6,295
12989,Bat Yam,Ashkelon,2024-10-18 00:00:00,true,477,323
12990,Raanana,Eilat,2024-10-18 00:30:00,false,282,216
12991,Beer Sheva,Ashdod,2024-10-18 01:00:00,true,400,27
12992,Jerusalem,Ashdod,2024-10-18 01:30:00,true,252,19
12993,Beer Sheva,Bat Yam,2024-10-18 02:00:00,false,164,143
12994,Tiberias,Beer Sheva,2024-10-18 02:30:00,false,149,390
12995,Safed,Haifa,2024-10-18 03:00:00,true,494,370
12996,Raanana,Jerusalem,2024-10-18 03:30:00,true,364,123
12997,Beer Sheva,Tiberias,2024-10-18 04:00:00,true,411,514
12998,Raanana,Safed,2024-10-18 04:30:00,false,439,119
12999,Ashkelon,Raanana,2024-10-18 05:00:00,false,325,432
13000,Ashkelon,Tiberias,2024-10-18 05:30:00,false,319,453
13001,Tiberias,Eilat,2024-10-18 06:00:00,true,94,275
13002,Nazareth,Haifa,2024-10-18 06:30:00,false,510,215
13003,Tel Aviv,Nazareth,2024-10-18 07:00:00,false,23,34
13004,Ashdod,Jerusalem,2024-10-18 07:30:00,false,343,217
13005,Ashkelon,Safed,2024-10-18 08:00:00,true,392,279
13006,Raanana,Tel Aviv,2024-10-18 08:30:00,true,7,400
13007,Herzliya,Ashkelon,2024-10-18 09:00:00,true,211,402
13008,Jerusalem,Ashkelon,2024-10-18 09:30:00,true,204,130
13009,Tel Aviv,Raanana,2024-10-18 10:00:00,true,216,314
13010,Safed,Haifa,2024-10-18 10:30:00,false,181,512
13011,Jerusalem,Holon,2024-10-18 11:00:00,false,110,116
13012,Herzliya,Raanana,2024-10-18 11:30:00,true,80,248
13013,Bat Yam,Tel Aviv,2024-10-18 12:00:00,true,510,412
13014,Nazareth,Netanya,2024-10-18 12:30:00,true,338,255
13015,Herzliya,Haifa,2024-10-18 13:00:00,true,176,500
13016,Raanana,Holon,2024-10-18 13:30:00,false,342,506
13017,Ashkelon,Raanana,2024-10-18 14:00:00,false,415,317
13018,Herzliya,Holon,2024-10-18 14:30:00,true,307,240
13019,Ashkelon,Eilat,2024-10-18 15:00:00,false,481,98
13020,Ashdod,Nazareth,2024-10-18 15:30:00,false,64,517
13021,Beer Sheva,Tiberias,2024-10-18 16:00:00,true,516,184
13022,Nazareth,Tiberias,2024-10-18 16:30:00,true,170,134
13023,Tel Aviv,Safed,2024-10-18 17:00:00,false,135,418
13024,Nazareth,Haifa,2024-10-18 17:30:00,true,206,157
13025,Netanya,Ashdod,2024-10-18 18:00:00,true,212,287
13026,Netanya,Holon,2024-10-18 18:30:00,false,499,502
13027,Nazareth,Holon,2024-10-18 19:00:00,true,355,219
13028,Holon,Eilat,2024-10-18 19:30:00,true,98,390
13029,Tiberias,Nazareth,2024-10-18 20:00:00,true,98,227
13030,Tiberias,Jerusalem,2024-10-18 20:30:00,false,484,250
13031,Beer Sheva,Haifa,2024-10-18 21:00:00,true,215,265
13032,Eilat,Raanana,2024-10-18 21:30:00,true,422,75
13033,Haifa,Tel Aviv,2024-10-18 22:00:00,false,437,79
13034,Raanana,Safed,2024-10-18 22:30:00,true,189,450
13035,Tel Aviv,Tiberias,2024-10-18 23:00:00,false,33,423
13036,Netanya,Ashdod,2024-10-18 23:30:00,true,266,160
13037,Tel Aviv,Holon,2024-10-19 00:00:00,false,426,10
13038,Herzliya,Bat Yam,2024-10-19 00:30:00,true,495,442
13039,Tel Aviv,Holon,2024-10-19 01:00:00,false,144,288
13040,Tiberias,Netanya,2024-10-19 01:30:00,true,57,110
13041,Ashdod,Safed,2024-10-19 02:00:00,true,455,120
13042,Beer Sheva,Herzliya,2024-10-19 02:30:00,false,227,244
13043,Tel Aviv,Nazareth,2024-10-19 03:00:00,false,460,302
13044,Safed,Herzliya,2024-10-19 03:30:00,true,15,219
13045,Netanya,Bat Yam,2024-10-19 04:00:00,false,200,353
13046,Bat Yam,Herzliya,2024-10-19 04:30:00,true,385,121
13047,Eilat,Beer Sheva,2024-10-19 05:00:00,false,235,467
13048,Tiberias,Raanana,2024-10-19 05:30:00,true,453,517
13049,Jerusalem,Raanana,2024-10-19 06:00:00,true,129,51
13050,Haifa,Holon,2024-10-19 06:30:00,true,244,448
13051,Raanana,Tiberias,2024-10-19 07:00:00,false,31,358
13052,Ashdod,Herzliya,2024-10-19 07:30:00,false,372,108
13053,Raanana,Holon,2024-10-19 08:00:00,false,452,374
13054,Netanya,Raanana,2024-10-19 08:30:00,false,465,476
13055,Jerusalem,Haifa,2024-10-19 09:00:00,true,408,99
13056,Safed,Nazareth,2024-10-19 09:30:00,true,288,132
13057,Ashdod,Nazareth,2024-10-19 10:00:00,false,500,413
13058,Beer Sheva,Bat Yam,2024-10-19 10:30:00,true,251,165
13059,Raanana,Ashdod,2024-10-19 11:00:00,true,349,153
13060,Ashkelon,Ashdod,2024-10-19 11:30:00,true,483,479
13061,Ashkelon,Nazareth,2024-10-19 12:00:00,true,456,102
13062,Ashkelon,Ashdod,2024-10-19 12:30:00,true,359,123
13063,Ashdod,Ashkelon,2024-10-19 13:00:00,false,68,312
13064,Nazareth,Ashkelon,2024-10-19 13:30:00,true,357,157
13065,Jerusalem,Beer Sheva,2024-10-19 14:00:00,false,99,245
13066,Beer Sheva,Tiberias,2024-10-19 14:30:00,false,45,494
13067,Safed,Bat Yam,2024-10-19 15:00:00,false,150,350
13068,Herzliya,Safed,2024-10-19 15:30:00,true,22,364
13069,Tiberias,Eilat,2024-10-19 16:00:00,false,20,384
13070,Ashdod,Beer Sheva,2024-10-19 16:30:00,true,290,460
13071,Raanana,Jerusalem,2024-10-19 17:00:00,false,141,316
13072,Haifa,Raanana,2024-10-19 17:30:00,false,226,42
13073,Eilat,Haifa,2024-10-19 18:00:00,false,374,366
13074,Jerusalem,Safed,2024-10-19 18:30:00,true,81,363
13075,Tiberias,Raanana,2024-10-19 19:00:00,false,346,471
13076,Ashkelon,Eilat,2024-10-19 19:30:00,true,340,136
13077,Herzliya,Ashdod,2024-10-19 20:00:00,false,332,466
13078,Tel Aviv,Ashkelon,2024-10-19 20:30:00,true,60,497
13079,Herzliya,Nazareth,2024-10-19 21:00:00,false,314,176
13080,Ashdod,Nazareth,2024-10-19 21:30:00,true,59,64
13081,Raanana,Haifa,2024-10-19 22:00:00,true,167,130
13082,Ashdod,Bat Yam,2024-10-19 22:30:00,false,466,430
13083,Tel Aviv,Jerusalem,2024-10-19 23:00:00,true,217,249
13084,Eilat,Nazareth,2024-10-19 23:30:00,true,156,368
13085,Holon,Safed,2024-10-20 00:00:00,false,184,353
13086,Tel Aviv,Safed,2024-10-20 00:30:00,false,466,484
13087,Eilat,Netanya,2024-10-20 01:00:00,false,495,366
13088,Ashkelon,Raanana,2024-10-20 01:30:00,false,62,87
13089,Haifa,Raanana,2024-10-20 02:00:00,true,196,342
13090,Herzliya,Bat Yam,2024-10-20 02:30:00,true,98,403
13091,Haifa,Jerusalem,2024-10-20 03:00:00,false,162,403
13092,Herzliya,Eilat,2024-10-20 03:30:00,true,5,457
13093,Jerusalem,Safed,2024-10-20 04:00:00,true,160,293
13094,Bat Yam,Safed,2024-10-20 04:30:00,false,334,497
13095,Beer Sheva,Netanya,2024-10-20 05:00:00,false,166,156
13096,Jerusalem,Tel Aviv,2024-10-20 05:30:00,false,174,18
13097,Herzliya,Bat Yam,2024-10-20 06:00:00,true,459,98
13098,Safed,Raanana,2024-10-20 06:30:00,false,297,230
13099,Ashkelon,Eilat,2024-10-20 07:00:00,true,158,498
13100,Haifa,Beer Sheva,2024-10-20 07:30:00,false,471,300
13101,Safed,Ashkelon,2024-10-20 08:00:00,true,89,418
13102,Haifa,Jerusalem,2024-10-20 08:30:00,false,519,387
13103,Eilat,Tel Aviv,2024-10-20 09:00:00,false,293,500
13104,Holon,Herzliya,2024-10-20 09:30:00,false,441,503
13105,Tel Aviv,Bat Yam,2024-10-20 10:00:00,false,425,4
13106,Eilat,Jerusalem,2024-10-20 10:30:00,false,421,344
13107,Tiberias,Holon,2024-10-20 11:00:00,true,364,3
13108,Nazareth,Raanana,2024-10-20 11:30:00,false,148,220
13109,Ashkelon,Tel Aviv,2024-10-20 12:00:00,true,6,3
13110,Ashdod,Herzliya,2024-10-20 12:30:00,true,187,255
13111,Tel Aviv,Bat Yam,2024-10-20 13:00:00,true,478,100
13112,Tel Aviv,Ashkelon,2024-10-20 13:30:00,true,102,211
13113,Holon,Safed,2024-10-20 14:00:00,false,279,457
13114,Raanana,Nazareth,2024-10-20 14:30:00,true,514,253
13115,Jerusalem,Eilat,2024-10-20 15:00:00,false,230,373
13116,Netanya,Jerusalem,2024-10-20 15:30:00,false,234,173
13117,Ashdod,Netanya,2024-10-20 16:00:00,true,129,405
13118,Holon,Beer Sheva,2024-10-20 16:30:00,true,325,505
13119,Herzliya,Eilat,2024-10-20 17:00:00,true,424,413
13120,Haifa,Ashdod,2024-10-20 17:30:00,false,459,154
13121,Jerusalem,Ashdod,2024-10-20 18:00:00,false,489,7
13122,Jerusalem,Bat Yam,2024-10-20 18:30:00,true,260,457
13123,Jerusalem,Safed,2024-10-20 19:00:00,true,373,420
13124,Safed,Herzliya,2024-10-20 19:30:00,true,133,477
13125,Beer Sheva,Ashkelon,2024-10-20 20:00:00,false,204,165
13126,Ashdod,Holon,2024-10-20 20:30:00,true,116,375
13127,Ashkelon,Herzliya,2024-10-20 21:00:00,false,146,113
13128,Jerusalem,Safed,2024-10-20 21:30:00,true,105,500
13129,Safed,Netanya,2024-10-20 22:00:00,false,282,356
13130,Bat Yam,Raanana,2024-10-20 22:30:00,false,229,100
13131,Bat Yam,Tel Aviv,2024-10-20 23:00:00,true,458,49
13132,Netanya,Tel Aviv,2024-10-20 23:30:00,true,519,233
13133,Beer Sheva,Tiberias,2024-10-21 00:00:00,true,379,378
13134,Holon,Raanana,2024-10-21 00:30:00,false,298,438
13135,Ashkelon,Ashdod,2024-10-21 01:00:00,true,459,256
13136,Tel Aviv,Ashdod,2024-10-21 01:30:00,true,495,386
13137,Netanya,Tel Aviv,2024-10-21 02:00:00,false,300,281
13138,Raanana,Eilat,2024-10-21 02:30:00,true,411,465
13139,Haifa,Eilat,2024-10-21 03:00:00,true,423,345
13140,Netanya,Beer Sheva,2024-10-21 03:30:00,true,86,284
13141,Herzliya,Jerusalem,2024-10-21 04:00:00,true,84,283
13142,Netanya,Ashdod,2024-10-21 04:30:00,false,274,75
13143,Beer Sheva,Holon,2024-10-21 05:00:00,true,307,260
13144,Netanya,Eilat,2024-10-21 05:30:00,false,118,63
13145,Safed,Haifa,2024-10-21 06:00:00,true,276,49
13146,Safed,Nazareth,2024-10-21 06:30:00,true,314,167
13147,Ashkelon,Herzliya,2024-10-21 07:00:00,false,169,206
13148,Netanya,Holon,2024-10-21 07:30:00,false,260,82
13149,Bat Yam,Beer Sheva,2024-10-21 08:00:00,true,199,136
13150,Haifa,Ashdod,2024-10-21 08:30:00,false,84,192
13151,Tel Aviv,Netanya,2024-10-21 09:00:00,true,416,127
13152,Holon,Netanya,2024-10-21 09:30:00,false,33,185
13153,Jerusalem,Ashkelon,2024-10-21 10:00:00,false,187,292
13154,Tel Aviv,Haifa,2024-10-21 10:30:00,false,412,239
13155,Bat Yam,Herzliya,2024-10-21 11:00:00,true,398,259
13156,Beer Sheva,Netanya,2024-10-21 11:30:00,false,141,108
13157,Beer Sheva,Tel Aviv,2024-10-21 12:00:00,true,12,78
13158,Beer Sheva,Haifa,2024-10-21 12:30:00,true,350,380
13159,Raanana,Herzliya,2024-10-21 13:00:00,true,461,396
13160,Tiberias,Holon,2024-10-21 13:30:00,false,83,479
13161,Ashdod,Beer Sheva,2024-10-21 14:00:00,true,139,374
13162,Nazareth,Tiberias,2024-10-21 14:30:00,false,375,60
13163,Ashkelon,Safed,2024-10-21 15:00:00,false,253,465
13164,Tiberias,Herzliya,2024-10-21 15:30:00,true,87,223
13165,Holon,Haifa,2024-10-21 16:00:00,true,424,81
13166,Beer Sheva,Tel Aviv,2024-10-21 16:30:00,true,203,422
13167,Beer Sheva,Safed,2024-10-21 17:00:00,true,219,490
13168,Jerusalem,Ashdod,2024-10-21 17:30:00,true,33,400
13169,Bat Yam,Ashdod,2024-10-21 18:00:00,false,249,22
13170,Ashdod,Bat Yam,2024-10-21 18:30:00,false,226,218
13171,Raanana,Ashdod,2024-10-21 19:00:00,false,83,27
13172,Nazareth,Tiberias,2024-10-21 19:30:00,true,3,498
13173,Ashkelon,Eilat,2024-10-21 20:00:00,true,172,12
13174,Beer Sheva,Herzliya,2024-10-21 20:30:00,false,20,365
13175,Tiberias,Jerusalem,2024-10-21 21:00:00,true,62,259
13176,Bat Yam,Haifa,2024-10-21 21:30:00,true,99,258
13177,Netanya,Bat Yam,2024-10-21 22:00:00,true,149,62
13178,Safed,Raanana,2024-10-21 22:30:00,false,466,64
13179,Raanana,Ashdod,2024-10-21 23:00:00,true,433,201
13180,Nazareth,Bat Yam,2024-10-21 23:30:00,true,168,213
