FuelLogID,FuelLogDate,FuelAmount,FuelCost,FuelStation,VehicleID,DriverID
10644,2024-10-26,50.92,377.84,Paz,452,177
10645,2024-10-27,46.66,364.99,Paz,383,360
10646,2024-10-28,26.36,204.96,Delek,514,270
10647,2024-10-29,55.13,387.00,Delek,356,110
10648,2024-10-30,60.43,490.87,Dor Alon,237,43
10649,2024-10-31,26.88,199.59,Ten,513,490
10650,2024-11-01,58.99,389.47,Ten,358,376
10651,2024-11-02,55.92,451.25,Sonol,475,62
10652,2024-11-03,61.72,440.95,Delek,401,103
10653,2024-11-04,47.82,358.88,Paz,31,219
10654,2024-11-05,43.39,308.96,Paz,57,13
10655,2024-11-06,30.80,259.74,Ten,489,165
10656,2024-11-07,54.49,391.77,Sonol,176,419
10657,2024-11-08,26.91,212.85,Sonol,250,96
10658,2024-11-09,62.33,524.24,Delek,475,339
10659,2024-11-10,56.43,373.74,Ten,67,85
10660,2024-11-11,27.34,210.04,Ten,258,110
10661,2024-11-12,51.81,387.65,Dor Alon,312,396
10662,2024-11-13,54.75,459.48,Dor Alon,317,72
10663,2024-11-14,27.32,205.32,Dor Alon,7,84
10664,2024-11-15,64.08,448.63,Paz,61,143
10665,2024-11-16,47.32,308.22,Delek,85,374
10666,2024-11-17,41.21,308.11,Ten,268,62
10667,2024-11-18,24.02,167.05,Delek,191,154
10668,2024-11-19,20.75,174.49,Sonol,245,1
10669,2024-11-20,66.29,553.98,Ten,354,306
10670,2024-11-21,37.09,294.34,Dor Alon,317,408
10671,2024-11-22,56.48,374.46,Delek,141,365
10672,2024-11-23,65.47,527.04,Delek,123,141
10673,2024-11-24,49.29,380.62,Delek,425,476
10674,2024-11-25,42.52,290.30,Paz,474,408
10675,2024-11-26,51.96,367.60,Sonol,129,84
10676,2024-11-27,32.43,247.95,Delek,385,450
10677,2024-11-28,62.92,421.37,Sonol,41,141
10678,2024-11-29,48.49,346.07,Delek,25,203
10679,2024-11-30,57.85,470.86,Paz,441,174
10680,2024-12-01,49.90,402.31,Paz,37,208
10681,2024-12-02,67.19,497.17,Paz,446,24
10682,2024-12-03,34.75,281.05,Ten,300,229
10683,2024-12-04,47.95,354.15,Paz,160,90
10684,2024-12-05,20.73,173.34,Sonol,436,411
10685,2024-12-06,68.78,518.53,Dor Alon,98,37
10686,2024-12-07,48.84,403.50,Delek,143,421
10687,2024-12-08,47.25,363.95,Ten,488,221
10688,2024-12-09,39.13,289.93,Sonol,311,313
10689,2024-12-10,31.38,260.67,Dor Alon,342,117
10690,2024-12-11,49.70,384.41,Paz,14,316
10691,2024-12-12,58.53,404.49,Ten,468,319
10692,2024-12-13,27.37,189.46,Sonol,95,109
10693,2024-12-14,46.98,384.37,Paz,345,518
10694,2024-12-15,27.63,196.38,Dor Alon,128,259
10695,2024-12-16,66.60,501.40,Sonol,347,512
10696,2024-12-17,46.42,354.92,Dor Alon,108,214
10697,2024-12-18,53.65,412.58,Ten,276,142
10698,2024-12-19,57.62,399.70,Delek,514,240
10699,2024-12-20,65.26,441.58,Ten,269,323
10700,2024-12-21,61.49,432.19,Paz,164,305
10701,2024-12-22,68.15,552.99,Delek,138,271
10702,2024-12-23,37.84,266.02,Sonol,176,106
10703,2024-12-24,55.63,391.20,Delek,273,217
10704,2024-12-25,35.22,233.19,Delek,514,244
10705,2024-12-26,62.28,488.91,Paz,520,233
10706,2024-12-27,37.39,258.27,Sonol,490,386
10707,2024-12-28,47.18,396.85,Ten,116,266
10708,2024-12-29,38.13,259.56,Ten,436,93
10709,2024-12-30,50.67,341.77,Delek,388,455
10710,2024-12-31,28.19,194.48,Ten,61,7
10711,2025-01-01,42.14,356.70,Delek,67,381
10712,2025-01-02,54.42,456.01,Ten,156,254
10713,2025-01-03,69.25,501.73,Dor Alon,121,188
10714,2025-01-04,53.57,396.05,Delek,376,121
10715,2025-01-05,37.85,250.00,Sonol,95,346
10716,2025-01-06,37.82,297.02,Sonol,237,268
10717,2025-01-07,41.61,314.44,Dor Alon,374,169
10718,2025-01-08,23.13,150.81,Dor Alon,124,296
10719,2025-01-09,55.31,451.96,Sonol,350,254
10720,2025-01-10,59.06,448.78,Paz,176,384
10721,2025-01-11,22.79,167.85,Dor Alon,159,464
10722,2025-01-12,53.97,444.86,Dor Alon,371,140
10723,2025-01-13,26.85,193.36,Ten,82,114
10724,2025-01-14,42.93,342.08,Delek,166,473
10725,2025-01-15,64.86,426.82,Ten,207,79
10726,2025-01-16,68.43,580.48,Ten,45,110
10727,2025-01-17,43.89,309.81,Ten,253,59
10728,2025-01-18,24.04,187.67,Paz,432,53
10729,2025-01-19,38.97,327.67,Delek,411,232
10730,2025-01-20,47.08,385.49,Paz,234,512
10731,2025-01-21,26.34,196.42,Delek,430,203
10732,2025-01-22,51.80,412.06,Paz,107,112
10733,2025-01-23,42.76,278.28,Paz,349,512
10734,2025-01-24,58.25,388.17,Paz,383,492
10735,2025-01-25,26.34,216.20,Paz,82,337
10736,2025-01-26,43.79,298.68,Delek,81,223
10737,2025-01-27,58.57,418.99,Paz,503,137
10738,2025-01-28,64.44,495.92,Delek,491,343
10739,2025-01-29,59.17,466.80,Sonol,186,159
10740,2025-01-30,55.57,426.07,Paz,319,68
10741,2024-02-01,33.62,227.35,Ten,516,474
10742,2024-02-02,53.04,356.89,Delek,506,48
10743,2024-02-03,46.02,360.45,Sonol,193,370
10744,2024-02-04,41.40,333.25,Paz,296,18
10745,2024-02-05,36.29,276.76,Delek,73,356
10746,2024-02-06,39.99,316.96,Paz,286,337
10747,2024-02-07,57.54,387.67,Sonol,427,50
10748,2024-02-08,63.61,508.83,Ten,409,5
10749,2024-02-09,34.33,272.04,Dor Alon,112,480
10750,2024-02-10,66.32,494.63,Sonol,363,83
10751,2024-02-11,65.45,531.56,Sonol,31,22
10752,2024-02-12,69.16,500.48,Sonol,498,376
10753,2024-02-13,22.71,168.97,Dor Alon,226,219
10754,2024-02-14,42.49,296.38,Sonol,58,339
10755,2024-02-15,60.49,444.88,Paz,280,149
10756,2024-02-16,67.11,538.18,Dor Alon,94,392
10757,2024-02-17,41.41,347.60,Paz,53,46
10758,2024-02-18,69.59,545.03,Delek,22,81
10759,2024-02-19,61.39,482.00,Ten,144,405
10760,2024-02-20,48.09,346.00,Paz,141,320
10761,2024-02-21,53.10,427.87,Paz,261,197
10762,2024-02-22,56.18,458.92,Ten,433,95
10763,2024-02-23,57.33,405.84,Sonol,77,497
10764,2024-02-24,34.67,264.88,Dor Alon,259,180
10765,2024-02-25,32.54,219.73,Ten,484,326
10766,2024-02-26,45.69,325.82,Sonol,63,145
10767,2024-02-27,29.65,195.83,Dor Alon,383,23
10768,2024-02-28,66.21,464.72,Ten,414,19
10769,2024-02-29,65.04,550.98,Paz,211,162
10770,2024-03-01,38.64,278.22,Sonol,333,134
10771,2024-03-02,68.18,499.90,Dor Alon,73,435
10772,2024-03-03,52.76,377.69,Dor Alon,399,517
10773,2024-03-04,44.94,351.26,Dor Alon,172,205
10774,2024-03-05,44.33,345.81,Paz,235,510
10775,2024-03-06,43.19,356.87,Ten,490,395
10776,2024-03-07,23.68,173.04,Sonol,316,207
10777,2024-03-08,69.22,567.55,Delek,455,485
10778,2024-03-09,65.06,513.08,Delek,336,81
10779,2024-03-10,49.02,357.89,Dor Alon,496,270
10780,2024-03-11,37.66,280.32,Delek,274,234
10781,2024-03-12,64.68,483.84,Delek,467,463
10782,2024-03-13,59.16,426.25,Sonol,291,104
10783,2024-03-14,27.27,231.01,Dor Alon,35,440
10784,2024-03-15,49.61,409.72,Sonol,339,476
10785,2024-03-16,36.33,256.65,Delek,100,413
10786,2024-03-17,63.01,449.39,Paz,491,61
10787,2024-03-18,46.42,372.64,Sonol,473,321
10788,2024-03-19,49.13,411.94,Ten,177,142
10789,2024-03-20,37.68,267.04,Paz,219,514
10790,2024-03-21,41.78,331.56,Dor Alon,124,340
10791,2024-03-22,23.03,192.60,Dor Alon,135,504
10792,2024-03-23,54.76,424.44,Delek,457,437
10793,2024-03-24,53.42,432.79,Sonol,260,216
10794,2024-03-25,52.24,401.05,Delek,435,347
10795,2024-03-26,26.19,180.84,Ten,54,358
10796,2024-03-27,63.18,436.47,Dor Alon,114,444
10797,2024-03-28,24.06,166.58,Sonol,289,452
10798,2024-03-29,36.65,253.44,Sonol,9,242
10799,2024-03-30,67.73,448.40,Paz,474,368
10800,2024-03-31,23.16,189.85,Paz,273,462
10801,2024-04-01,29.43,204.16,Paz,169,136
10802,2024-04-02,32.51,270.35,Sonol,265,410
10803,2024-04-03,58.75,440.66,Sonol,6,245
10804,2024-04-04,61.96,485.96,Paz,480,374
10805,2024-04-05,48.17,315.69,Dor Alon,316,78
10806,2024-04-06,38.80,275.20,Sonol,170,140
10807,2024-04-07,65.56,434.76,Dor Alon,118,336
10808,2024-04-08,64.21,459.60,Paz,317,96
10809,2024-04-09,54.98,462.48,Delek,273,452
10810,2024-04-10,60.00,447.00,Dor Alon,231,79
10811,2024-04-11,36.68,249.19,Sonol,22,501
10812,2024-04-12,33.08,249.57,Ten,222,185
10813,2024-04-13,32.26,236.75,Ten,116,443
10814,2024-04-14,38.58,287.72,Paz,125,51
10815,2024-04-15,45.65,312.18,Sonol,9,376
10816,2024-04-16,22.55,155.66,Sonol,149,136
10817,2024-04-17,38.97,310.98,Dor Alon,15,226
10818,2024-04-18,43.22,297.72,Paz,326,425
10819,2024-04-19,60.21,432.66,Ten,141,276
10820,2024-04-20,22.99,155.07,Sonol,184,99
10821,2024-04-21,30.26,218.02,Sonol,30,463
10822,2024-04-22,66.46,446.97,Ten,63,332
10823,2024-04-23,31.62,261.03,Dor Alon,509,253
10824,2024-04-24,61.22,403.34,Paz,22,49
10825,2024-04-25,51.23,429.51,Delek,418,282
10826,2024-04-26,22.48,190.57,Dor Alon,384,327
10827,2024-04-27,25.03,183.44,Delek,281,303
10828,2024-04-28,64.67,427.39,Ten,120,13
10829,2024-04-29,27.20,178.15,Dor Alon,432,325
10830,2024-04-30,22.85,161.50,Paz,518,436
10831,2024-05-01,59.34,403.90,Paz,62,305
10832,2024-05-02,30.21,246.07,Delek,50,194
10833,2024-05-03,53.86,379.04,Paz,282,436
10834,2024-05-04,67.78,474.75,Paz,498,483
10835,2024-05-05,29.49,192.58,Delek,202,183
10836,2024-05-06,38.84,299.45,Sonol,376,200
10837,2024-05-07,66.17,553.11,Sonol,265,466
10838,2024-05-08,50.60,424.47,Paz,115,183
10839,2024-05-09,45.44,331.04,Dor Alon,471,252
10840,2024-05-10,32.94,265.72,Sonol,381,25
10841,2024-05-11,57.33,409.55,Dor Alon,103,137
10842,2024-05-12,45.52,311.13,Sonol,53,79
10843,2024-05-13,67.06,469.53,Sonol,122,87
10844,2024-05-14,59.71,451.34,Sonol,271,134
10845,2024-05-15,63.18,434.77,Delek,132,304
10846,2024-05-16,31.82,208.66,Dor Alon,157,49
10847,2024-05-17,51.64,405.58,Ten,120,93
10848,2024-05-18,39.27,330.93,Ten,55,348
10849,2024-05-19,29.57,223.37,Sonol,520,131
10850,2024-05-20,68.39,544.12,Sonol,262,287
10851,2024-05-21,54.81,452.07,Sonol,471,186
10852,2024-05-22,48.86,399.43,Delek,509,379
10853,2024-05-23,51.43,379.24,Delek,191,499
10854,2024-05-24,65.50,449.08,Paz,360,454
10855,2024-05-25,26.93,221.17,Dor Alon,346,475
10856,2024-05-26,30.23,205.52,Delek,224,384
10857,2024-05-27,60.49,444.20,Dor Alon,7,7
10858,2024-05-28,40.62,337.01,Ten,187,139
10859,2024-05-29,55.55,425.45,Sonol,345,128
10860,2024-05-30,56.00,453.44,Paz,471,447
10861,2024-05-31,51.36,336.19,Paz,272,377
10862,2024-06-01,30.62,235.33,Paz,306,135
10863,2024-06-02,50.26,344.96,Paz,32,198
10864,2024-06-03,32.84,255.11,Delek,356,102
10865,2024-06-04,38.85,299.22,Sonol,318,3
10866,2024-06-05,43.97,351.82,Paz,395,323
10867,2024-06-06,44.20,371.84,Delek,198,483
10868,2024-06-07,57.21,429.25,Paz,479,34
10869,2024-06-08,68.54,483.99,Ten,238,323
10870,2024-06-09,25.22,204.88,Paz,370,95
10871,2024-06-10,55.37,361.16,Delek,487,81
10872,2024-06-11,35.89,266.72,Ten,276,384
10873,2024-06-12,46.60,341.87,Sonol,69,496
10874,2024-06-13,64.95,477.51,Delek,33,116
10875,2024-06-14,32.18,238.98,Sonol,422,3
10876,2024-06-15,64.85,475.32,Dor Alon,54,108
10877,2024-06-16,37.18,284.13,Dor Alon,179,499
10878,2024-06-17,51.30,364.64,Sonol,329,44
10879,2024-06-18,41.05,308.59,Ten,356,386
10880,2024-06-19,42.92,351.58,Ten,219,323
10881,2024-06-20,54.50,377.56,Sonol,120,209
10882,2024-06-21,45.14,338.64,Sonol,317,332
10883,2024-06-22,66.22,484.26,Paz,58,394
10884,2024-06-23,59.86,404.54,Sonol,423,337
10885,2024-06-24,24.13,158.24,Dor Alon,486,473
10886,2024-06-25,37.48,282.24,Dor Alon,222,76
10887,2024-06-26,61.69,453.80,Paz,413,185
10888,2024-06-27,30.69,258.22,Paz,358,61
10889,2024-06-28,34.43,275.32,Ten,381,257
10890,2024-06-29,66.99,548.02,Dor Alon,83,127
10891,2024-06-30,33.42,282.36,Paz,171,305
10892,2024-07-01,37.63,261.19,Dor Alon,519,418
10893,2024-07-02,29.49,245.52,Dor Alon,50,386
10894,2024-07-03,47.64,384.02,Ten,187,334
10895,2024-07-04,32.19,259.04,Dor Alon,115,16
10896,2024-07-05,68.03,528.53,Delek,426,96
10897,2024-07-06,60.63,493.54,Dor Alon,122,40
10898,2024-07-07,24.63,189.77,Paz,127,388
10899,2024-07-08,50.47,370.59,Paz,249,1
10900,2024-07-09,63.40,529.36,Sonol,262,496
10901,2024-07-10,65.35,481.61,Delek,181,342
10902,2024-07-11,20.20,146.82,Delek,414,366
10903,2024-07-12,33.17,258.76,Ten,150,425
10904,2024-07-13,33.04,273.05,Paz,61,392
10905,2024-07-14,47.26,338.71,Ten,84,420
10906,2024-07-15,22.44,150.55,Delek,13,257
10907,2024-07-16,65.11,497.17,Ten,492,469
10908,2024-07-17,29.02,208.77,Sonol,134,264
10909,2024-07-18,29.86,239.96,Ten,326,418
10910,2024-07-19,21.09,153.60,Sonol,168,237
10911,2024-07-20,55.13,383.89,Paz,447,363
10912,2024-07-21,32.49,257.06,Ten,322,140
10913,2024-07-22,65.77,535.41,Ten,497,365
10914,2024-07-23,25.24,184.74,Sonol,402,89
10915,2024-07-24,62.32,501.50,Dor Alon,518,42
10916,2024-07-25,58.98,391.14,Delek,94,406
10917,2024-07-26,66.08,443.22,Sonol,272,243
10918,2024-07-27,31.40,265.35,Dor Alon,450,274
10919,2024-07-28,63.63,498.85,Dor Alon,110,428
10920,2024-07-29,49.21,342.95,Delek,113,392
10921,2024-07-30,31.25,204.44,Paz,358,519
10922,2024-07-31,62.76,449.34,Dor Alon,139,466
10923,2024-08-01,51.89,437.52,Ten,9,317
10924,2024-08-02,64.76,501.55,Ten,181,177
10925,2024-08-03,21.18,155.27,Sonol,259,347
10926,2024-08-04,28.61,194.61,Paz,67,313
10927,2024-08-05,54.24,407.83,Dor Alon,275,265
10928,2024-08-06,43.15,355.53,Dor Alon,439,516
10929,2024-08-07,23.92,203.14,Dor Alon,371,101
10930,2024-08-08,68.29,554.14,Dor Alon,9,165
10931,2024-08-09,46.12,355.21,Paz,462,387
10932,2024-08-10,62.71,473.78,Delek,376,155
10933,2024-08-11,66.40,462.51,Paz,212,323
10934,2024-08-12,47.42,313.99,Delek,193,14
10935,2024-08-13,48.58,377.29,Ten,6,230
10936,2024-08-14,34.67,236.23,Paz,109,116
10937,2024-08-15,60.59,496.10,Delek,175,354
10938,2024-08-16,50.83,370.02,Delek,23,15
10939,2024-08-17,29.42,192.10,Dor Alon,221,422
10940,2024-08-18,58.76,477.26,Delek,499,315
10941,2024-08-19,50.51,376.49,Ten,193,200
10942,2024-08-20,66.73,489.30,Delek,409,477
10943,2024-08-21,25.20,209.04,Paz,80,352
10944,2024-08-22,44.82,309.45,Paz,477,232
10945,2024-08-23,52.38,401.54,Paz,149,386
10946,2024-08-24,30.84,229.28,Dor Alon,27,11
10947,2024-08-25,56.19,412.15,Paz,63,288
10948,2024-08-26,21.62,144.53,Sonol,163,157
10949,2024-08-27,39.70,258.59,Paz,25,291
10950,2024-08-28,42.49,337.89,Paz,223,357
10951,2024-08-29,27.79,185.83,Dor Alon,346,103
10952,2024-08-30,25.19,212.67,Dor Alon,332,229
10953,2024-08-31,25.52,190.20,Sonol,115,475
10954,2024-09-01,68.36,555.86,Delek,513,68
10955,2024-09-02,69.15,551.46,Delek,475,271
10956,2024-09-03,51.05,419.87,Ten,219,247
10957,2024-09-04,34.60,282.34,Ten,179,443
10958,2024-09-05,58.19,456.90,Ten,21,97
10959,2024-09-06,52.93,443.40,Paz,225,334
10960,2024-09-07,65.64,482.42,Delek,110,336
10961,2024-09-08,20.46,145.02,Delek,412,139
10962,2024-09-09,44.31,339.85,Paz,98,148
10963,2024-09-10,53.97,412.98,Sonol,338,116
10964,2024-09-11,36.85,278.13,Delek,4,444
10965,2024-09-12,41.25,291.56,Dor Alon,82,170
10966,2024-09-13,48.93,354.10,Sonol,2,476
10967,2024-09-14,37.83,267.25,Dor Alon,471,181
10968,2024-09-15,25.00,162.53,Dor Alon,230,340
10969,2024-09-16,56.54,419.20,Dor Alon,6,349
10970,2024-09-17,59.54,451.21,Dor Alon,411,309
10971,2024-09-18,54.07,407.08,Paz,313,302
10972,2024-09-19,56.24,463.37,Sonol,50,21
10973,2024-09-20,26.52,181.87,Paz,439,93
10974,2024-09-21,47.82,336.93,Sonol,176,111
10975,2024-09-22,29.26,244.22,Delek,198,340
10976,2024-09-23,52.67,347.56,Sonol,162,69
10977,2024-09-24,69.67,579.36,Paz,120,359
10978,2024-09-25,38.82,261.54,Ten,87,409
10979,2024-09-26,44.65,309.18,Ten,105,209
10980,2024-09-27,22.00,179.18,Paz,352,73
10981,2024-09-28,51.61,338.08,Paz,169,340
10982,2024-09-29,41.64,325.97,Sonol,177,419
10983,2024-09-30,45.41,329.30,Delek,378,501
10984,2024-10-01,51.29,356.55,Sonol,469,264
10985,2024-10-02,68.62,512.76,Ten,169,32
10986,2024-10-03,41.68,305.27,Delek,363,307
10987,2024-10-04,23.51,172.13,Sonol,418,406
10988,2024-10-05,47.82,384.12,Sonol,263,326
10989,2024-10-06,44.11,341.21,Delek,272,286
10990,2024-10-07,28.65,241.09,Delek,101,220
10991,2024-10-08,39.92,309.91,Delek,277,260
10992,2024-10-09,34.75,230.57,Paz,432,384
10993,2024-10-10,52.22,419.41,Ten,362,239
10994,2024-10-11,27.38,183.58,Sonol,327,387
10995,2024-10-12,38.09,322.89,Paz,398,177
10996,2024-10-13,32.37,242.36,Ten,246,266
10997,2024-10-14,39.41,283.75,Ten,196,255
10998,2024-10-15,62.39,439.85,Ten,288,502
10999,2024-10-16,46.03,306.54,Sonol,23,97
11000,2024-10-17,42.27,316.16,Paz,147,180
11001,2024-10-18,22.92,161.44,Sonol,60,420
11002,2024-10-19,22.88,167.26,Delek,520,257
11003,2024-10-20,32.00,228.17,Sonol,266,222
11004,2024-10-21,32.49,249.76,Dor Alon,164,238
11005,2024-10-22,44.24,306.08,Ten,515,415
11006,2024-10-23,61.27,447.13,Sonol,176,211
11007,2024-10-24,27.34,224.35,Delek,479,146
11008,2024-10-25,48.10,352.27,Dor Alon,200,30
11009,2024-10-26,41.03,308.74,Delek,358,371
11010,2024-10-27,55.80,415.31,Sonol,23,204
11011,2024-10-28,45.84,352.89,Paz,288,330
11012,2024-10-29,51.45,428.99,Ten,7,196
11013,2024-10-30,62.66,434.94,Delek,142,37
11014,2024-10-31,64.66,532.35,Sonol,405,335
11015,2024-11-01,33.97,285.67,Paz,274,89
11016,2024-11-02,55.22,400.16,Delek,158,6
11017,2024-11-03,27.15,218.19,Sonol,319,450
11018,2024-11-04,37.65,294.33,Ten,123,110
11019,2024-11-05,52.10,410.88,Ten,133,79
11020,2024-11-06,26.16,205.15,Ten,405,380
11021,2024-11-07,34.73,248.01,Dor Alon,497,245
11022,2024-11-08,50.77,381.13,Ten,75,289
11023,2024-11-09,20.54,133.71,Sonol,513,342
11024,2024-11-10,52.00,342.19,Paz,162,297
11025,2024-11-11,68.23,472.31,Paz,334,477
11026,2024-11-12,65.20,541.71,Dor Alon,283,382
11027,2024-11-13,62.87,413.72,Dor Alon,350,349
11028,2024-11-14,48.68,316.95,Sonol,151,270
11029,2024-11-15,47.18,307.54,Sonol,46,465
11030,2024-11-16,28.71,193.18,Dor Alon,190,271
11031,2024-11-17,61.72,508.78,Dor Alon,383,30
11032,2024-11-18,39.44,290.63,Sonol,294,269
11033,2024-11-19,38.18,275.37,Sonol,149,65
11034,2024-11-20,59.52,451.44,Sonol,384,73
11035,2024-11-21,57.17,437.22,Delek,284,94
11036,2024-11-22,42.12,318.97,Paz,286,266
11037,2024-11-23,38.64,289.85,Ten,403,166
11038,2024-11-24,28.43,193.40,Ten,126,266
11039,2024-11-25,34.27,279.33,Ten,246,197
11040,2024-11-26,26.66,184.84,Dor Alon,313,375
11041,2024-11-27,48.19,399.25,Ten,492,290
11042,2024-11-28,21.91,184.66,Sonol,172,168
11043,2024-11-29,61.01,484.63,Ten,462,227
11044,2024-11-30,27.37,229.57,Sonol,48,9
11045,2024-12-01,53.44,433.26,Sonol,74,216
11046,2024-12-02,62.37,485.23,Sonol,419,184
11047,2024-12-03,46.86,344.15,Delek,208,117
11048,2024-12-04,60.31,407.10,Delek,74,269
11049,2024-12-05,52.27,350.85,Delek,444,76
11050,2024-12-06,66.52,543.69,Sonol,357,126
11051,2024-12-07,48.53,376.71,Delek,16,39
11052,2024-12-08,28.03,208.21,Ten,163,421
11053,2024-12-09,28.09,238.63,Paz,466,458
11054,2024-12-10,50.84,335.95,Dor Alon,346,175
11055,2024-12-11,35.93,277.46,Paz,366,324
11056,2024-12-12,61.45,499.77,Sonol,133,247
11057,2024-12-13,24.52,193.67,Delek,81,389
11058,2024-12-14,63.80,521.55,Sonol,405,433
11059,2024-12-15,41.21,295.24,Ten,128,374
11060,2024-12-16,49.16,376.46,Delek,376,494
11061,2024-12-17,63.01,516.86,Ten,408,425
11062,2024-12-18,37.04,277.14,Delek,355,87
11063,2024-12-19,29.81,212.70,Sonol,506,108
11064,2024-12-20,66.76,466.02,Dor Alon,90,104
11065,2024-12-21,47.82,342.12,Ten,78,206
11066,2024-12-22,36.49,246.90,Ten,489,404
11067,2024-12-23,66.42,534.85,Ten,457,360
11068,2024-12-24,60.66,511.41,Paz,363,501
11069,2024-12-25,49.71,365.51,Delek,372,366
11070,2024-12-26,23.67,191.76,Delek,48,2
11071,2024-12-27,23.43,187.59,Paz,363,397
11072,2024-12-28,47.52,347.14,Paz,265,55
11073,2024-12-29,23.82,185.02,Paz,470,70
11074,2024-12-30,53.04,417.37,Sonol,409,58
11075,2024-12-31,67.92,519.94,Dor Alon,510,236
11076,2025-01-01,51.47,385.35,Delek,370,77
11077,2025-01-02,30.04,223.36,Sonol,294,292
11078,2025-01-03,60.58,427.29,Delek,251,9
11079,2025-01-04,59.02,477.83,Sonol,127,511
11080,2025-01-05,31.38,208.03,Paz,266,363
11081,2025-01-06,45.82,311.41,Dor Alon,237,360
11082,2025-01-07,65.49,466.65,Delek,210,218
11083,2025-01-08,50.13,367.00,Ten,479,375
11084,2025-01-09,69.99,523.37,Paz,270,86
11085,2025-01-10,40.02,292.33,Ten,324,488
11086,2025-01-11,68.15,446.89,Dor Alon,186,37
11087,2025-01-12,23.43,161.18,Paz,455,139
11088,2025-01-13,65.84,483.46,Sonol,339,266
11089,2025-01-14,63.75,525.86,Sonol,326,234
11090,2025-01-15,65.12,494.58,Dor Alon,115,342
11091,2025-01-16,34.60,278.06,Dor Alon,309,127
11092,2025-01-17,53.33,428.17,Paz,417,59
11093,2025-01-18,53.24,368.65,Paz,111,185
11094,2025-01-19,34.03,277.37,Delek,488,477
11095,2025-01-20,45.03,325.19,Delek,294,292
11096,2025-01-21,60.61,466.88,Delek,22,317
11097,2025-01-22,22.87,160.24,Sonol,299,52
11098,2025-01-23,57.66,457.19,Delek,466,276
11099,2025-01-24,68.69,500.33,Dor Alon,260,8
11100,2025-01-25,35.23,276.99,Sonol,25,387
11101,2025-01-26,32.78,251.41,Ten,147,309
11102,2025-01-27,38.59,307.02,Dor Alon,437,61
11103,2025-01-28,50.26,409.42,Paz,170,408
11104,2025-01-29,58.09,396.77,Sonol,55,157
11105,2025-01-30,29.95,217.06,Ten,330,228
11106,2024-02-01,68.40,451.27,Dor Alon,500,27
11107,2024-02-02,22.57,188.79,Sonol,106,47
11108,2024-02-03,31.47,225.03,Delek,351,481
11109,2024-02-04,68.85,457.50,Paz,471,245
11110,2024-02-05,29.37,228.79,Sonol,301,133
11111,2024-02-06,47.26,378.67,Delek,514,264
11112,2024-02-07,66.25,479.09,Ten,114,274
11113,2024-02-08,41.33,328.77,Ten,29,198
11114,2024-02-09,34.95,236.51,Ten,379,266
11115,2024-02-10,38.65,286.96,Sonol,108,3
11116,2024-02-11,42.04,321.54,Sonol,365,403
11117,2024-02-12,42.93,325.27,Sonol,272,100
11118,2024-02-13,41.94,275.93,Ten,141,517
11119,2024-02-14,45.25,383.90,Dor Alon,498,291
11120,2024-02-15,45.13,374.80,Delek,226,328
11121,2024-02-16,59.63,487.47,Ten,221,287
11122,2024-02-17,35.00,261.01,Dor Alon,322,79
11123,2024-02-18,27.35,231.55,Dor Alon,162,413
11124,2024-02-19,61.09,404.86,Delek,389,63
11125,2024-02-20,54.77,430.50,Dor Alon,86,53
11126,2024-02-21,22.33,169.36,Sonol,435,138
11127,2024-02-22,20.24,145.46,Sonol,380,33
11128,2024-02-23,27.06,206.52,Paz,411,44
11129,2024-02-24,28.27,218.65,Paz,231,211
11130,2024-02-25,43.88,304.72,Dor Alon,430,44
11131,2024-02-26,67.89,462.07,Ten,375,252
11132,2024-02-27,40.92,267.22,Ten,379,147
11133,2024-02-28,54.42,395.58,Sonol,153,512
11134,2024-02-29,64.90,524.73,Paz,152,481
11135,2024-03-01,43.61,345.28,Dor Alon,19,397
11136,2024-03-02,30.02,234.99,Paz,247,275
11137,2024-03-03,49.42,349.24,Delek,148,497
11138,2024-03-04,54.31,356.28,Ten,315,201
11139,2024-03-05,25.44,193.50,Ten,164,177
11140,2024-03-06,68.85,494.38,Delek,217,397
11141,2024-03-07,26.55,183.88,Dor Alon,190,69
11142,2024-03-08,67.39,541.00,Sonol,51,369
11143,2024-03-09,63.29,526.14,Paz,444,453
11144,2024-03-10,54.96,432.67,Ten,406,439
11145,2024-03-11,44.63,339.18,Ten,359,229
11146,2024-03-12,27.65,219.69,Sonol,158,135
11147,2024-03-13,65.12,493.35,Dor Alon,259,96
11148,2024-03-14,57.73,408.10,Paz,34,248
11149,2024-03-15,37.75,268.86,Ten,492,391
11150,2024-03-16,50.42,348.19,Paz,345,461
11151,2024-03-17,67.25,557.03,Delek,245,244
11152,2024-03-18,48.47,392.69,Delek,271,215
11153,2024-03-19,40.63,324.74,Dor Alon,435,276
11154,2024-03-20,25.09,173.19,Ten,10,408
11155,2024-03-21,40.00,320.42,Delek,407,264
11156,2024-03-22,38.38,270.41,Ten,18,448
11157,2024-03-23,36.47,257.45,Delek,492,123
11158,2024-03-24,32.02,239.28,Paz,172,126
11159,2024-03-25,51.88,436.12,Dor Alon,55,79
11160,2024-03-26,39.42,281.79,Ten,116,425
11161,2024-03-27,55.01,416.11,Delek,254,87
11162,2024-03-28,36.04,293.08,Delek,519,228
11163,2024-03-29,21.60,162.12,Ten,419,35
11164,2024-03-30,41.78,334.79,Ten,518,463
